# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2209       1.864153341105e-11       8.163336817633e-13      -4.924390872230e-13       5.646290626837e-15       3.846955916005e-16       3.623217061403e-17       7.506169393653e-18 
 2210       1.857695796987e-11       8.173324923033e-13      -4.986890087993e-13       5.639322273124e-15       3.840621525597e-16       3.588886529431e-17       7.545834904880e-18 
 2211       1.851312628701e-11       8.182847055799e-13      -5.050524707409e-13       5.632367797704e-15       3.834300600001e-16       3.554760895872e-17       7.584640855422e-18 
 2212       1.845003813715e-11       8.191899677571e-13      -5.115255726273e-13       5.625427333103e-15       3.827993127499e-16       3.520845054454e-17       7.622541395179e-18 
 2213       1.838769328803e-11       8.200479240671e-13      -5.181043991488e-13       5.618501012130e-15       3.821699096158e-16       3.487143914770e-17       7.659490514869e-18 
 2214       1.832609150042e-11       8.208582188093e-13      -5.247850200896e-13       5.611588967886e-15       3.815418493824e-16       3.453662402298e-17       7.695442045853e-18 
 2215       1.826523252811e-11       8.216204953492e-13      -5.315634903106e-13       5.604691333757e-15       3.809151308129e-16       3.420405458418e-17       7.730349659953e-18 
 2216       1.820511611789e-11       8.223343961176e-13      -5.384358497323e-13       5.597808243414e-15       3.802897526483e-16       3.387378040430e-17       7.764166869281e-18 
 2217       1.814574200957e-11       8.229995626099e-13      -5.453981233174e-13       5.590939830821e-15       3.796657136082e-16       3.354585121568e-17       7.796847026056e-18 
 2218       1.808710993594e-11       8.236156353847e-13      -5.524463210542e-13       5.584086230226e-15       3.790430123900e-16       3.322031691021e-17       7.828343322430e-18 
 2219       1.802921962278e-11       8.241822540632e-13      -5.595764379392e-13       5.577247576167e-15       3.784216476694e-16       3.289722753948e-17       7.858608790311e-18 
 2220       1.797207078884e-11       8.246990573284e-13      -5.667844539600e-13       5.570424003469e-15       3.778016180999e-16       3.257663331496e-17       7.887596301182e-18 
 2221       1.791566314583e-11       8.251656829238e-13      -5.740663340783e-13       5.563615647249e-15       3.771829223133e-16       3.225858460818e-17       7.915258565930e-18 
 2222       1.785999639839e-11       8.255817676527e-13      -5.814180282126e-13       5.556822642909e-15       3.765655589192e-16       3.194313195085e-17       7.941548134661e-18 
 2223       1.780507024414e-11       8.259469473773e-13      -5.888354712213e-13       5.550045126142e-15       3.759495265054e-16       3.163032603511e-17       7.966417396531e-18 
 2224       1.775088437359e-11       8.262608570178e-13      -5.963145828857e-13       5.543283232931e-15       3.753348236373e-16       3.132021771366e-17       7.989818579561e-18 
 2225       1.769743847020e-11       8.265231305513e-13      -6.038512678923e-13       5.536537099548e-15       3.747214488585e-16       3.101285799992e-17       8.011703750466e-18 
 2226       1.764473221032e-11       8.267334010109e-13      -6.114414158166e-13       5.529806862555e-15       3.741094006904e-16       3.070829806823e-17       8.032024814474e-18 
 2227       1.759276526321e-11       8.268913004852e-13      -6.190809011051e-13       5.523092658803e-15       3.734986776320e-16       3.040658925399e-17       8.050733515148e-18 
 2228       1.754153729101e-11       8.269964601168e-13      -6.267655830589e-13       5.516394625435e-15       3.728892781605e-16       3.010778305388e-17       8.067781434214e-18 
 2229       1.749104794875e-11       8.270485101015e-13      -6.344913058161e-13       5.509712899884e-15       3.722812007305e-16       2.981193112599e-17       8.083119991378e-18 
 2230       1.744129688431e-11       8.270470796879e-13      -6.422538983349e-13       5.503047619874e-15       3.716744437744e-16       2.951908528998e-17       8.096700444150e-18 
 2231       1.739228373844e-11       8.269917971758e-13      -6.500491743767e-13       5.496398923418e-15       3.710690057026e-16       2.922929752731e-17       8.108473887671e-18 
 2232       1.734400814474e-11       8.268822899155e-13      -6.578729324885e-13       5.489766948824e-15       3.704648849029e-16       2.894261998136e-17       8.118391254529e-18 
 2233       1.729646972964e-11       8.267181843071e-13      -6.657209559862e-13       5.483151834688e-15       3.698620797406e-16       2.865910495763e-17       8.126403314588e-18 
 2234       1.724966811240e-11       8.264991057995e-13      -6.735890129375e-13       5.476553719901e-15       3.692605885591e-16       2.837880492388e-17       8.132460674805e-18 
 2235       1.720360290510e-11       8.262246788892e-13      -6.814728561444e-13       5.469972743642e-15       3.686604096788e-16       2.810177251036e-17       8.136513779058e-18 
 2236       1.715827371261e-11       8.258945271197e-13      -6.893682231265e-13       5.463409045385e-15       3.680615413980e-16       2.782806050990e-17       8.138512907965e-18 
 2237       1.711368013262e-11       8.255082730803e-13      -6.972708361039e-13       5.456862764897e-15       3.674639819924e-16       2.755772187815e-17       8.138408178709e-18 
 2238       1.706982175558e-11       8.250655384055e-13      -7.051764019797e-13       5.450334042235e-15       3.668677297153e-16       2.729080973374e-17       8.136149544860e-18 
 2239       1.702669816474e-11       8.245659437740e-13      -7.130806123233e-13       5.443823017751e-15       3.662727827971e-16       2.702737735842e-17       8.131686796195e-18 
 2240       1.698430893609e-11       8.240091089073e-13      -7.209791433530e-13       5.437329832089e-15       3.656791394460e-16       2.676747819724e-17       8.124969558526e-18 
 2241       1.694265363840e-11       8.233946525695e-13      -7.288676559192e-13       5.430854626188e-15       3.650867978473e-16       2.651116585877e-17       8.115947293520e-18 
 2242       1.690173183317e-11       8.227221925661e-13      -7.367417954870e-13       5.424397541277e-15       3.644957561638e-16       2.625849411521e-17       8.104569298520e-18 
 2243       1.686154184532e-11       8.219914860956e-13      -7.445974766369e-13       5.417958685039e-15       3.639060117711e-16       2.600950223182e-17       8.090802794624e-18 
 2244       1.682207706650e-11       8.212028518089e-13      -7.524317386293e-13       5.411538029825e-15       3.633175589587e-16       2.576417085019e-17       8.074687320306e-18 
 2245       1.678332962765e-11       8.203567505029e-13      -7.602418953903e-13       5.405135513774e-15       3.627303912137e-16       2.552246581737e-17       8.056280692459e-18 
 2246       1.674529162604e-11       8.194536450205e-13      -7.680252514903e-13       5.398751074593e-15       3.621445019843e-16       2.528435283028e-17       8.035640950639e-18 
 2247       1.670795512527e-11       8.184940002531e-13      -7.757791021340e-13       5.392384649559e-15       3.615598846794e-16       2.504979743560e-17       8.012826357315e-18 
 2248       1.667131215522e-11       8.174782831424e-13      -7.835007331500e-13       5.386036175514e-15       3.609765326684e-16       2.481876502952e-17       7.987895398123e-18 
 2249       1.663535471199e-11       8.164069626836e-13      -7.911874209805e-13       5.379705588871e-15       3.603944392817e-16       2.459122085763e-17       7.960906782119e-18 
 2250       1.660007475788e-11       8.152805099273e-13      -7.988364326710e-13       5.373392825607e-15       3.598135978101e-16       2.436713001468e-17       7.931919442037e-18 
 2251       1.656546422137e-11       8.140993979823e-13      -8.064450258599e-13       5.367097821266e-15       3.592340015051e-16       2.414645744443e-17       7.900992534538e-18 
 2252       1.653151499703e-11       8.128641020177e-13      -8.140104487683e-13       5.360820510959e-15       3.586556435786e-16       2.392916793949e-17       7.868185440468e-18 
 2253       1.649821894551e-11       8.115750992654e-13      -8.215299401895e-13       5.354560829360e-15       3.580785172030e-16       2.371522614109e-17       7.833557765109e-18 
 2254       1.646556789352e-11       8.102328690227e-13      -8.290007294787e-13       5.348318710708e-15       3.575026155111e-16       2.350459653898e-17       7.797169338436e-18 
 2255       1.643355363374e-11       8.088378926547e-13      -8.364200365431e-13       5.342094088807e-15       3.569279315963e-16       2.329724347116e-17       7.759080215366e-18 
 2256       1.640216792483e-11       8.073906535963e-13      -8.437850718309e-13       5.335886897023e-15       3.563544585120e-16       2.309313112378e-17       7.719350676019e-18 
 2257       1.637140249136e-11       8.058916373554e-13      -8.510930363215e-13       5.329697068286e-15       3.557821892720e-16       2.289222353092e-17       7.678041225965e-18 
 2258       1.634124902378e-11       8.043413315144e-13      -8.583411215149e-13       5.323524535088e-15       3.552111168503e-16       2.269448457443e-17       7.635212596483e-18 
 2259       1.631169917838e-11       8.027402257336e-13      -8.655265094215e-13       5.317369229481e-15       3.546412341810e-16       2.249987798373e-17       7.590925744814e-18 
 2260       1.628274457726e-11       8.010888117528e-13      -8.726463725518e-13       5.311231083081e-15       3.540725341586e-16       2.230836733565e-17       7.545241854411e-18 
 2261       1.625437680825e-11       7.993875833941e-13      -8.796978739059e-13       5.305110027061e-15       3.535050096372e-16       2.211991605426e-17       7.498222335199e-18 
 2262       1.622658742495e-11       7.976370365643e-13      -8.866781669634e-13       5.299005992156e-15       3.529386534313e-16       2.193448741068e-17       7.449928823824e-18 
 2263       1.619936794659e-11       7.958376692575e-13      -8.935843956730e-13       5.292918908660e-15       3.523734583151e-16       2.175204452288e-17       7.400423183911e-18 
 2264       1.617270985809e-11       7.939899815571e-13      -9.004136944421e-13       5.286848706426e-15       3.518094170229e-16       2.157255035555e-17       7.349767506315e-18 
 2265       1.614660460992e-11       7.920944756385e-13      -9.071631881267e-13       5.280795314865e-15       3.512465222488e-16       2.139596771989e-17       7.298024109376e-18 
 2266       1.612104361817e-11       7.901516557715e-13      -9.138299920206e-13       5.274758662945e-15       3.506847666466e-16       2.122225927343e-17       7.245255539172e-18 
 2267       1.609601826440e-11       7.881620283227e-13      -9.204112118457e-13       5.268738679191e-15       3.501241428300e-16       2.105138751986e-17       7.191524569777e-18 
 2268       1.607151989569e-11       7.861261017581e-13      -9.269039437412e-13       5.262735291686e-15       3.495646433722e-16       2.088331480886e-17       7.136894203508e-18 
 2269       1.604753982455e-11       7.840443866450e-13      -9.333052742536e-13       5.256748428066e-15       3.490062608064e-16       2.071800333592e-17       7.081427671186e-18 
 2270       1.602406932888e-11       7.819173956551e-13      -9.396122803261e-13       5.250778015526e-15       3.484489876251e-16       2.055541514214e-17       7.025188432385e-18 
 2271       1.600109965199e-11       7.797456435665e-13      -9.458220292885e-13       5.244823980812e-15       3.478928162804e-16       2.039551211407e-17       6.968240175690e-18 
 2272       1.597862200245e-11       7.775296472662e-13      -9.519315788467e-13       5.238886250227e-15       3.473377391840e-16       2.023825598355e-17       6.910646818945e-18 
 2273       1.595662755418e-11       7.752699257526e-13      -9.579379770725e-13       5.232964749626e-15       3.467837487070e-16       2.008360832748e-17       6.852472509516e-18 
 2274       1.593510744629e-11       7.729670001378e-13      -9.638382623933e-13       5.227059404417e-15       3.462308371799e-16       1.993153056770e-17       6.793781624535e-18 
 2275       1.591405278314e-11       7.706213936501e-13      -9.696294635816e-13       5.221170139561e-15       3.456789968925e-16       1.978198397078e-17       6.734638771162e-18 
 2276       1.589345463423e-11       7.682336316367e-13      -9.753085997449e-13       5.215296879571e-15       3.451282200940e-16       1.963492964785e-17       6.675108786834e-18 
 2277       1.587330403419e-11       7.658042415654e-13      -9.808726803153e-13       5.209439548510e-15       3.445784989927e-16       1.949032855440e-17       6.615256739521e-18 
 2278       1.585359198275e-11       7.633337530280e-13      -9.863187050391e-13       5.203598069993e-15       3.440298257562e-16       1.934814149014e-17       6.555147927981e-18 
 2279       1.583430944467e-11       7.608226977416e-13      -9.916436639666e-13       5.197772367186e-15       3.434821925113e-16       1.920832909881e-17       6.494847882012e-18 
 2280       1.581544734974e-11       7.582716095522e-13      -9.968445374415e-13       5.191962362801e-15       3.429355913437e-16       1.907085186798e-17       6.434422362705e-18 
 2281       1.579699659269e-11       7.556810244363e-13      -1.001918296091e-12       5.186167979102e-15       3.423900142983e-16       1.893567012889e-17       6.373937362702e-18 
 2282       1.577894792008e-11       7.530515341287e-13      -1.006862334838e-12       5.180389121828e-15       3.418454549211e-16       1.880275359596e-17       6.313453053431e-18 
 2283       1.576129159001e-11       7.503839473767e-13      -1.011675778002e-12       5.174625631864e-15       3.413019128957e-16       1.867211005255e-17       6.253005583880e-18 
 2284       1.574401771012e-11       7.476791297255e-13      -1.016358182552e-12       5.168877333260e-15       3.407593894367e-16       1.854375684885e-17       6.192625165557e-18 
 2285       1.572711635049e-11       7.449379499902e-13      -1.020909104839e-12       5.163144049273e-15       3.402178857498e-16       1.841771137900e-17       6.132342115023e-18 
 2286       1.571057754357e-11       7.421612802599e-13      -1.025328100603e-12       5.157425602368e-15       3.396774030322e-16       1.829399108109e-17       6.072186853999e-18 
 2287       1.569439128416e-11       7.393499959012e-13      -1.029614724966e-12       5.151721814216e-15       3.391379424721e-16       1.817261343721e-17       6.012189909487e-18 
 2288       1.567854752936e-11       7.365049755615e-13      -1.033768532435e-12       5.146032505693e-15       3.385995052494e-16       1.805359597352e-17       5.952381913879e-18 
 2289       1.566303619853e-11       7.336271011733e-13      -1.037789076902e-12       5.140357496879e-15       3.380620925348e-16       1.793695626024e-17       5.892793605078e-18 
 2290       1.564784717323e-11       7.307172579575e-13      -1.041675911641e-12       5.134696607059e-15       3.375257054906e-16       1.782271191175e-17       5.833455826605e-18 
 2291       1.563297029720e-11       7.277763344270e-13      -1.045428589310e-12       5.129049654718e-15       3.369903452702e-16       1.771088058658e-17       5.774399527721e-18 
 2292       1.561839537633e-11       7.248052223905e-13      -1.049046661951e-12       5.123416457545e-15       3.364560130182e-16       1.760147998748e-17       5.715655763535e-18 
 2293       1.560411217858e-11       7.218048169562e-13      -1.052529680988e-12       5.117796832427e-15       3.359227098703e-16       1.749452786147e-17       5.657255695125e-18 
 2294       1.559011043396e-11       7.187760165352e-13      -1.055877197226e-12       5.112190595451e-15       3.353904369536e-16       1.739004199985e-17       5.599230589645e-18 
 2295       1.557637983448e-11       7.157197228456e-13      -1.059088760855e-12       5.106597561905e-15       3.348591953863e-16       1.728804023827e-17       5.541611820448e-18 
 2296       1.556291003412e-11       7.126368409157e-13      -1.062163921444e-12       5.101017546272e-15       3.343289862777e-16       1.718854045676e-17       5.484430867193e-18 
 2297       1.554969064878e-11       7.095282790879e-13      -1.065102227946e-12       5.095450362233e-15       3.337998107282e-16       1.709156057976e-17       5.427719315964e-18 
 2298       1.553671125624e-11       7.063949490225e-13      -1.067903228692e-12       5.089895822664e-15       3.332716698294e-16       1.699711857619e-17       5.371508859383e-18 
 2299       1.552396139609e-11       7.032377657008e-13      -1.070566471396e-12       5.084353739637e-15       3.327445646640e-16       1.690523245947e-17       5.315831296727e-18 
 2300       1.551143056975e-11       7.000576474296e-13      -1.073091503152e-12       5.078823924416e-15       3.322184963058e-16       1.681592028757e-17       5.260718534037e-18 
 2301       1.549910824037e-11       6.968555158441e-13      -1.075477870434e-12       5.073306187460e-15       3.316934658195e-16       1.672920016305e-17       5.206202584239e-18 
 2302       1.548698383282e-11       6.936322959120e-13      -1.077725119096e-12       5.067800338419e-15       3.311694742612e-16       1.664509023311e-17       5.152315567254e-18 
 2303       1.547504673362e-11       6.903889159368e-13      -1.079832794371e-12       5.062306186133e-15       3.306465226778e-16       1.656360868959e-17       5.099089710114e-18 
 2304       1.546328629093e-11       6.871263075621e-13      -1.081800440871e-12       5.056823538635e-15       3.301246121073e-16       1.648477376908e-17       5.046557347079e-18 
 2305       1.545169181448e-11       6.838454057745e-13      -1.083627602587e-12       5.051352203144e-15       3.296037435786e-16       1.640860375291e-17       4.994750919745e-18 
 2306       1.544025257555e-11       6.805471489076e-13      -1.085313822890e-12       5.045891986068e-15       3.290839181118e-16       1.633511696722e-17       4.943702977167e-18 
 2307       1.542895780692e-11       6.772324786459e-13      -1.086858644527e-12       5.040442693005e-15       3.285651367178e-16       1.626433178298e-17       4.893446175967e-18 
 2308       1.541779670281e-11       6.739023400280e-13      -1.088261609623e-12       5.035004128735e-15       3.280474003986e-16       1.619626661603e-17       4.844013280453e-18 
 2309       1.540675841887e-11       6.705576814507e-13      -1.089522259683e-12       5.029576097226e-15       3.275307101471e-16       1.613093992716e-17       4.795437162728e-18 
 2310       1.539583207211e-11       6.671994546722e-13      -1.090640135586e-12       5.024158401631e-15       3.270150669471e-16       1.606837022210e-17       4.747750802812e-18 
 2311       1.538500674088e-11       6.638286148161e-13      -1.091614777589e-12       5.018750844284e-15       3.265004717734e-16       1.600857605161e-17       4.700987288749e-18 
 2312       1.537427146479e-11       6.604461203751e-13      -1.092445725326e-12       5.013353226704e-15       3.259869255916e-16       1.595157601147e-17       4.655179816729e-18 
 2313       1.536361524473e-11       6.570529332143e-13      -1.093132517809e-12       5.007965349590e-15       3.254744293584e-16       1.589738874258e-17       4.610361691194e-18 
 2314       1.535302704278e-11       6.536500185753e-13      -1.093674693421e-12       5.002587012821e-15       3.249629840210e-16       1.584603293095e-17       4.566566324962e-18 
 2315       1.534249578216e-11       6.502383450794e-13      -1.094071789925e-12       4.997218015459e-15       3.244525905179e-16       1.579752730777e-17       4.523827239334e-18 
 2316       1.533201034723e-11       6.468188847316e-13      -1.094323344458e-12       4.991858155741e-15       3.239432497781e-16       1.575189064945e-17       4.482178064212e-18 
 2317       1.532155958342e-11       6.433926129244e-13      -1.094428893531e-12       4.986507231084e-15       3.234349627216e-16       1.570914177764e-17       4.441652538212e-18 
 2318       1.531113229720e-11       6.399605084409e-13      -1.094387973031e-12       4.981165038081e-15       3.229277302592e-16       1.566929955931e-17       4.402284508782e-18 
 2319       1.530071725601e-11       6.365235534589e-13      -1.094200118217e-12       4.975831372501e-15       3.224215532925e-16       1.563238290676e-17       4.364107932312e-18 
 2320       1.529030318825e-11       6.330827335545e-13      -1.093864863726e-12       4.970506029289e-15       3.219164327137e-16       1.559841077767e-17       4.327156874250e-18 
 2321       1.527987960492e-11       6.296389956024e-13      -1.093382074375e-12       4.965188809339e-15       3.214123686996e-16       1.556739024767e-17       4.291447917244e-18 
 2322       1.526943927022e-11       6.261931211803e-13      -1.092752939890e-12       4.959879539876e-15       3.209093585872e-16       1.553928064571e-17       4.256927264063e-18 
 2323       1.525897574646e-11       6.227458523731e-13      -1.091978986453e-12       4.954578054203e-15       3.204073989844e-16       1.551402919257e-17       4.223523301227e-18 
 2324       1.524848257372e-11       6.192979338069e-13      -1.091061746471e-12       4.949284184932e-15       3.199064864751e-16       1.549158290750e-17       4.191164160412e-18 
 2325       1.523795326990e-11       6.158501126511e-13      -1.090002758582e-12       4.943997763988e-15       3.194066176195e-16       1.547188860806e-17       4.159777718170e-18 
 2326       1.522738133060e-11       6.124031386215e-13      -1.088803567666e-12       4.938718622605e-15       3.189077889534e-16       1.545489290986e-17       4.129291595650e-18 
 2327       1.521676022917e-11       6.089577639828e-13      -1.087465724843e-12       4.933446591328e-15       3.184099969891e-16       1.544054222634e-17       4.099633158326e-18 
 2328       1.520608341667e-11       6.055147435516e-13      -1.085990787490e-12       4.928181500008e-15       3.179132382146e-16       1.542878276856e-17       4.070729515714e-18 
 2329       1.519534432182e-11       6.020748346989e-13      -1.084380319241e-12       4.922923177804e-15       3.174175090937e-16       1.541956054498e-17       4.042507521099e-18 
 2330       1.518453635101e-11       5.986387973528e-13      -1.082635889999e-12       4.917671453183e-15       3.169228060665e-16       1.541282136119e-17       4.014893771257e-18 
 2331       1.517365288826e-11       5.952073940014e-13      -1.080759075938e-12       4.912426153917e-15       3.164291255485e-16       1.540851081976e-17       3.987814606176e-18 
 2332       1.516268729519e-11       5.917813896954e-13      -1.078751459514e-12       4.907187107084e-15       3.159364639314e-16       1.540657431994e-17       3.961196108781e-18 
 2333       1.515163291101e-11       5.883615520508e-13      -1.076614629472e-12       4.901954139066e-15       3.154448175827e-16       1.540695705751e-17       3.934964104655e-18 
 2334       1.514048305248e-11       5.849486512518e-13      -1.074350180849e-12       4.896727075547e-15       3.149541828453e-16       1.540960402448e-17       3.909044161764e-18 
 2335       1.512923101389e-11       5.815434600532e-13      -1.071959714987e-12       4.891505741517e-15       3.144645560383e-16       1.541446000894e-17       3.883361590179e-18 
 2336       1.511787006707e-11       5.781467537834e-13      -1.069444839535e-12       4.886289961265e-15       3.139759334562e-16       1.542146959477e-17       3.857841441797e-18 
 2337       1.510639346131e-11       5.747593103472e-13      -1.066807168458e-12       4.881079558384e-15       3.134883113694e-16       1.543057716148e-17       3.832408510067e-18 
 2338       1.509479442337e-11       5.713819102282e-13      -1.064048322044e-12       4.875874355764e-15       3.130016860238e-16       1.544172688392e-17       3.806987329710e-18 
 2339       1.508306615746e-11       5.680153364915e-13      -1.061169926912e-12       4.870674175598e-15       3.125160536410e-16       1.545486273210e-17       3.781502176444e-18 
 2340       1.507120184519e-11       5.646603747871e-13      -1.058173616017e-12       4.865478839376e-15       3.120314104182e-16       1.546992847098e-17       3.755877066705e-18 
 2341       1.505919464558e-11       5.613178133516e-13      -1.055061028659e-12       4.860288167887e-15       3.115477525281e-16       1.548686766019e-17       3.730035757373e-18 
 2342       1.504703769499e-11       5.579884430118e-13      -1.051833810487e-12       4.855101981216e-15       3.110650761190e-16       1.550562365385e-17       3.703901745489e-18 
 2343       1.503472410714e-11       5.546730571870e-13      -1.048493613512e-12       4.849920098745e-15       3.105833773146e-16       1.552613960033e-17       3.677398267986e-18 
 2344       1.502224697309e-11       5.513724518917e-13      -1.045042096106e-12       4.844742339152e-15       3.101026522141e-16       1.554835844203e-17       3.650448301404e-18 
 2345       1.500959936117e-11       5.480874257384e-13      -1.041480923017e-12       4.839568520410e-15       3.096228968922e-16       1.557222291517e-17       3.622974561617e-18 
 2346       1.499677431697e-11       5.448187799405e-13      -1.037811765369e-12       4.834398459786e-15       3.091441073989e-16       1.559767554953e-17       3.594899503555e-18 
 2347       1.498376486337e-11       5.415673183148e-13      -1.034036300675e-12       4.829231973839e-15       3.086662797597e-16       1.562465866826e-17       3.566145320929e-18 
 2348       1.497056400044e-11       5.383338472843e-13      -1.030156212840e-12       4.824068878423e-15       3.081894099754e-16       1.565311438764e-17       3.536633945948e-18 
 2349       1.495716470546e-11       5.351191758807e-13      -1.026173192170e-12       4.818908988680e-15       3.077134940220e-16       1.568298461688e-17       3.506287049049e-18 
 2350       1.494355993289e-11       5.319241157477e-13      -1.022088935377e-12       4.813752119047e-15       3.072385278508e-16       1.571421105784e-17       3.475026038616e-18 
 2351       1.492974261434e-11       5.287494811431e-13      -1.017905145590e-12       4.808598083248e-15       3.067645073886e-16       1.574673520488e-17       3.442772060700e-18 
 2352       1.491570565854e-11       5.255960889417e-13      -1.013623532358e-12       4.803446694298e-15       3.062914285370e-16       1.578049834456e-17       3.409445998750e-18 
 2353       1.490144195134e-11       5.224647586384e-13      -1.009245811659e-12       4.798297764500e-15       3.058192871732e-16       1.581544155550e-17       3.374968473327e-18 
 2354       1.488694435567e-11       5.193563123504e-13      -1.004773705906e-12       4.793151105444e-15       3.053480791492e-16       1.585150570806e-17       3.339259841834e-18 
 2355       1.487220571149e-11       5.162715748202e-13      -1.000208943955e-12       4.788006528008e-15       3.048778002924e-16       1.588863146422e-17       3.302240198233e-18 
 2356       1.485721883583e-11       5.132113734182e-13      -9.955532611129e-13       4.782863842356e-15       3.044084464051e-16       1.592675927727e-17       3.263829372773e-18 
 2357       1.484197652271e-11       5.101765381456e-13      -9.908083991414e-13       4.777722857936e-15       3.039400132648e-16       1.596582939162e-17       3.223946931709e-18 
 2358       1.482647154312e-11       5.071679016369e-13      -9.859761062673e-13       4.772583383483e-15       3.034724966239e-16       1.600578184258e-17       3.182512177027e-18 
 2359       1.481069664505e-11       5.041862991630e-13      -9.810581371878e-13       4.767445227013e-15       3.030058922099e-16       1.604655645614e-17       3.139444146165e-18 
 2360       1.479464570339e-11       5.012324743323e-13      -9.760563383455e-13       4.762308215900e-15       3.025401960545e-16       1.608810204710e-17       3.094683748568e-18 
 2361       1.477831717778e-11       4.983067955524e-13      -9.709729043153e-13       4.757172257226e-15       3.020754054836e-16       1.613040407631e-17       3.048260325977e-18 
 2362       1.476171067619e-11       4.954095378150e-13      -9.658101230221e-13       4.752037277802e-15       3.016115181333e-16       1.617345716459e-17       3.000225504520e-18 
 2363       1.474482580688e-11       4.925409768382e-13      -9.605702906267e-13       4.746903204130e-15       3.011485316215e-16       1.621725590987e-17       2.950631095576e-18 
 2364       1.472766217842e-11       4.897013890668e-13      -9.552557115344e-13       4.741769962400e-15       3.006864435476e-16       1.626179488722e-17       2.899529095978e-18 
 2365       1.471021939964e-11       4.868910516732e-13      -9.498686984043e-13       4.736637478489e-15       3.002252514923e-16       1.630706864878e-17       2.846971688211e-18 
 2366       1.469249707969e-11       4.841102425581e-13      -9.444115721578e-13       4.731505677965e-15       2.997649530182e-16       1.635307172377e-17       2.793011240609e-18 
 2367       1.467449482801e-11       4.813592403514e-13      -9.388866619877e-13       4.726374486083e-15       2.993055456690e-16       1.639979861842e-17       2.737700307560e-18 
 2368       1.465621225430e-11       4.786383244122e-13      -9.332963053670e-13       4.721243827784e-15       2.988470269700e-16       1.644724381598e-17       2.681091629700e-18 
 2369       1.463764896861e-11       4.759477748303e-13      -9.276428480577e-13       4.716113627700e-15       2.983893944281e-16       1.649540177671e-17       2.623238134117e-18 
 2370       1.461880458124e-11       4.732878724263e-13      -9.219286441201e-13       4.710983810146e-15       2.979326455314e-16       1.654426693778e-17       2.564192934547e-18 
 2371       1.459967870280e-11       4.706588987529e-13      -9.161560559209e-13       4.705854299126e-15       2.974767777495e-16       1.659383371333e-17       2.504009331578e-18 
 2372       1.458027094422e-11       4.680611360947e-13      -9.103274541428e-13       4.700725018328e-15       2.970217885333e-16       1.664409649440e-17       2.442740812844e-18 
 2373       1.456058091669e-11       4.654948674698e-13      -9.044452177930e-13       4.695595891129e-15       2.965676753150e-16       1.669504964889e-17       2.380441053229e-18 
 2374       1.454060823173e-11       4.629603766300e-13      -8.985117342123e-13       4.690466840587e-15       2.961144355083e-16       1.674668752159e-17       2.317163915066e-18 
 2375       1.452035250115e-11       4.604579480616e-13      -8.925293990836e-13       4.685337789450e-15       2.956620665079e-16       1.679900443409e-17       2.252963448334e-18 
 2376       1.449981333704e-11       4.579878669860e-13      -8.865006164414e-13       4.680208660148e-15       2.952105656902e-16       1.685199468479e-17       2.187893890861e-18 
 2377       1.447899035183e-11       4.555504193605e-13      -8.804277986799e-13       4.675079374794e-15       2.947599304123e-16       1.690565254887e-17       2.122009668521e-18 
 2378       1.445788315823e-11       4.531458918791e-13      -8.743133665627e-13       4.669949855188e-15       2.943101580129e-16       1.695997227828e-17       2.055365395435e-18 
 2379       1.443649136925e-11       4.507745719730e-13      -8.681597492309e-13       4.664820022811e-15       2.938612458119e-16       1.701494810166e-17       1.988015874170e-18 
 2380       1.441481459821e-11       4.484367478113e-13      -8.619693842126e-13       4.659689798830e-15       2.934131911101e-16       1.707057422438e-17       1.920016095938e-18 
 2381       1.439285245874e-11       4.461327083017e-13      -8.557447174313e-13       4.654559104093e-15       2.929659911897e-16       1.712684482847e-17       1.851421240797e-18 
 2382       1.437060456477e-11       4.438627430914e-13      -8.494882032153e-13       4.649427859131e-15       2.925196433139e-16       1.718375407262e-17       1.782286677851e-18 
 2383       1.434807053053e-11       4.416271425675e-13      -8.432023043060e-13       4.644295984156e-15       2.920741447270e-16       1.724129609213e-17       1.712667965448e-18 
 2384       1.432524997058e-11       4.394261978579e-13      -8.368894918672e-13       4.639163399064e-15       2.916294926545e-16       1.729946499890e-17       1.642620851378e-18 
 2385       1.430214249976e-11       4.372602008317e-13      -8.305522454936e-13       4.634030023431e-15       2.911856843027e-16       1.735825488141e-17       1.572201273078e-18 
 2386       1.427874773324e-11       4.351294441005e-13      -8.241930532204e-13       4.628895776515e-15       2.907427168592e-16       1.741765980469e-17       1.501465357826e-18 
 2387       1.425506528650e-11       4.330342210183e-13      -8.178144115311e-13       4.623760577253e-15       2.903005874925e-16       1.747767381026e-17       1.430469422945e-18 
 2388       1.423109477530e-11       4.309748256829e-13      -8.114188253673e-13       4.618624344265e-15       2.898592933519e-16       1.753829091617e-17       1.359269975998e-18 
