# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  167       6.603947185838e-10       1.287715269792e-13      -5.831957834352e-12       0.000000000000e+00       2.433228287687e-12       4.832640226965e-13      -2.801212261001e-15 
  168       6.642001644846e-10       1.273498362385e-13      -5.777179217158e-12       0.000000000000e+00       2.391538063357e-12       4.766429100170e-13      -2.736394335258e-15 
  169       6.679572908699e-10       1.259062573603e-13      -5.718703690514e-12       0.000000000000e+00       2.350740126039e-12       4.701657747110e-13      -2.672799183423e-15 
  170       6.716645915188e-10       1.244440232482e-13      -5.656523380079e-12       0.000000000000e+00       2.310771512979e-12       4.638341185546e-13      -2.610672045857e-15 
  171       6.753206260040e-10       1.229664015530e-13      -5.590631991643e-12       0.000000000000e+00       2.271576829586e-12       4.576487012007e-13      -2.550213999718e-15 
  172       6.789243247013e-10       1.214763951463e-13      -5.521022612223e-12       0.000000000000e+00       2.233147881047e-12       4.516082067653e-13      -2.491419754229e-15 
  173       6.824747083804e-10       1.199770197948e-13      -5.447689802724e-12       0.000000000000e+00       2.195487184768e-12       4.457104520245e-13      -2.434226460849e-15 
  174       6.859707916461e-10       1.184714005641e-13      -5.370630342822e-12       0.000000000000e+00       2.158595388100e-12       4.399527964160e-13      -2.378564848986e-15 
  175       6.894115828461e-10       1.169627731120e-13      -5.289843268698e-12       0.000000000000e+00       2.122471228961e-12       4.343321332363e-13      -2.324359112770e-15 
  176       6.927960839770e-10       1.154544849814e-13      -5.205329910759e-12       0.000000000000e+00       2.087111496452e-12       4.288448808361e-13      -2.271526797825e-15 
  177       6.961232905921e-10       1.139499968933e-13      -5.117093931368e-12       0.000000000000e+00       2.052510991476e-12       4.234869738171e-13      -2.219978688037e-15 
  178       6.993921917078e-10       1.124528840399e-13      -5.025141362569e-12       0.000000000000e+00       2.018662487354e-12       4.182538542281e-13      -2.169618692334e-15 
  179       7.026017697108e-10       1.109668373778e-13      -4.929480643811e-12       0.000000000000e+00       1.985556690452e-12       4.131404627611e-13      -2.120343731453e-15 
  180       7.057510002647e-10       1.094956649208e-13      -4.830122659679e-12       0.000000000000e+00       1.953182200788e-12       4.081412299479e-13      -2.072043624711e-15 
  181       7.088388522177e-10       1.080432930330e-13      -4.727080777617e-12       0.000000000000e+00       1.921525472662e-12       4.032500673560e-13      -2.024600976781e-15 
  182       7.118642875087e-10       1.066137677222e-13      -4.620370885655e-12       0.000000000000e+00       1.890570775265e-12       3.984603587852e-13      -1.977891064462e-15 
  183       7.148262610746e-10       1.052112559324e-13      -4.510011430136e-12       0.000000000000e+00       1.860300153305e-12       3.937649514636e-13      -1.931781723451e-15 
  184       7.177237207576e-10       1.038400468371e-13      -4.396023453442e-12       0.000000000000e+00       1.830693387621e-12       3.891561472440e-13      -1.886133235117e-15 
  185       7.205556072114e-10       1.025045531326e-13      -4.278430631721e-12       0.000000000000e+00       1.801727955806e-12       3.846256938001e-13      -1.840798213269e-15 
  186       7.233208538089e-10       1.012093123305e-13      -4.157259312612e-12       0.000000000000e+00       1.773378992820e-12       3.801647758229e-13      -1.795621490935e-15 
  187       7.260183865486e-10       9.995898805120e-14      -4.032538552972e-12       0.000000000000e+00       1.745619251613e-12       3.757640062165e-13      -1.750440007125e-15 
  188       7.286471239617e-10       9.875837131692e-14      -3.904300156603e-12       0.000000000000e+00       1.718419063742e-12       3.714134172952e-13      -1.705082693613e-15 
  189       7.312059770193e-10       9.761238184446e-14      -3.772578711979e-12       0.000000000000e+00       1.691746299992e-12       3.671024519789e-13      -1.659370361701e-15 
  190       7.336938490391e-10       9.652606933850e-14      -3.637411629969e-12       0.000000000000e+00       1.665566330991e-12       3.628199549900e-13      -1.613115588995e-15 
  191       7.361097092076e-10       9.550440604143e-14      -3.498836990347e-12       0.000000000000e+00       1.639848878920e-12       3.585564930260e-13      -1.566163809648e-15 
  192       7.384528194999e-10       9.455164431077e-14      -3.356886822303e-12       0.000000000000e+00       1.614589228671e-12       3.543115279851e-13      -1.518520263131e-15 
  193       7.407225246405e-10       9.367191323308e-14      -3.211593391371e-12       0.000000000000e+00       1.589788535552e-12       3.500867660807e-13      -1.470232371578e-15 
  194       7.429181801662e-10       9.286942363961e-14      -3.062991375679e-12       0.000000000000e+00       1.565447060548e-12       3.458838760759e-13      -1.421349414072e-15 
  195       7.450391525731e-10       9.214846871633e-14      -2.911117896500e-12       0.000000000000e+00       1.541564153498e-12       3.417044881001e-13      -1.371922548244e-15 
  196       7.470848194651e-10       9.151342461389e-14      -2.756012548814e-12       0.000000000000e+00       1.518138236254e-12       3.375501924667e-13      -1.322004831879e-15 
  197       7.490545697013e-10       9.096875105762e-14      -2.597717431858e-12       0.000000000000e+00       1.495166785855e-12       3.334225384902e-13      -1.271651244509e-15 
  198       7.509478035442e-10       9.051899195752e-14      -2.436277179686e-12       0.000000000000e+00       1.472646317693e-12       3.293230333034e-13      -1.220918709019e-15 
  199       7.527639328071e-10       9.016877601824e-14      -2.271738991725e-12       0.000000000000e+00       1.450572368681e-12       3.252531406747e-13      -1.169866113244e-15 
  200       7.545023810024e-10       8.992281734907e-14      -2.104152663330e-12       0.000000000000e+00       1.428939480422e-12       3.212142798256e-13      -1.118554331571e-15 
  201       7.561625834890e-10       8.978591607394e-14      -1.933570616340e-12       0.000000000000e+00       1.407741182375e-12       3.172078242474e-13      -1.067046246537e-15 
  202       7.577439876207e-10       8.976295894141e-14      -1.760047929636e-12       0.000000000000e+00       1.386969975025e-12       3.132351005192e-13      -1.015406770433e-15 
  203       7.592460528932e-10       8.985891993463e-14      -1.583642369694e-12       0.000000000000e+00       1.366617313051e-12       3.092973871243e-13      -9.637028668995e-16 
  204       7.606682510929e-10       9.007886088137e-14      -1.404414421144e-12       0.000000000000e+00       1.346673588492e-12       3.053959132683e-13      -9.120035725313e-16 
  205       7.620100664439e-10       9.042793206398e-14      -1.222427317325e-12       0.000000000000e+00       1.327128113919e-12       3.015318576959e-13      -8.603800184745e-16 
  206       7.632709957563e-10       9.091137282939e-14      -1.037747070841e-12       0.000000000000e+00       1.307969105598e-12       2.977063475081e-13      -8.089054520283e-16 
  207       7.644505485741e-10       9.153451219908e-14      -8.504425041192e-13       0.000000000000e+00       1.289183666662e-12       2.939204569797e-13      -7.576552582448e-16 
  208       7.655482473227e-10       9.230276947911e-14      -6.605852799618e-13       0.000000000000e+00       1.270757770276e-12       2.901752063766e-13      -7.067069815293e-16 
  209       7.665636274569e-10       9.322165487008e-14      -4.682499321060e-13       0.000000000000e+00       1.252676242810e-12       2.864715607726e-13      -6.561403472404e-16 
  210       7.674962376088e-10       9.429677007709e-14      -2.735138957790e-13       0.000000000000e+00       1.234922747000e-12       2.828104288673e-13      -6.060372832907e-16 
  211       7.683456397355e-10       9.553380891981e-14      -7.645753825355e-14       0.000000000000e+00       1.217479765122e-12       2.791926618030e-13      -5.564819417465e-16 
  212       7.691114092671e-10       9.693855794238e-14       1.228358105950e-13       0.000000000000e+00       1.200328582158e-12       2.756190519817e-13      -5.075607204284e-16 
  213       7.697931741886e-10       9.851656642529e-14       3.242841164516e-13       0.000000000000e+00       1.183452942996e-12       2.720903120525e-13      -4.593466016491e-16 
  214       7.703907349157e-10       1.002721303671e-13       5.278197983168e-13       0.000000000000e+00       1.166850333680e-12       2.686070127474e-13      -4.118509471725e-16 
  215       7.709039528036e-10       1.022092410386e-13       7.333774006522e-13       0.000000000000e+00       1.150521429806e-12       2.651696385594e-13      -3.650684882234e-16 
  216       7.713327121892e-10       1.043319091553e-13       9.408893653709e-13       0.000000000000e+00       1.134466483840e-12       2.617786059689e-13      -3.189926962143e-16 
  217       7.716769206412e-10       1.066441646176e-13       1.150286012573e-12       0.000000000000e+00       1.118685317959e-12       2.584342622085e-13      -2.736157630579e-16 
  218       7.719365092111e-10       1.091500562500e-13       1.361495521277e-12       0.000000000000e+00       1.103177316891e-12       2.551368840279e-13      -2.289285814809e-16 
  219       7.721114326827e-10       1.118536515411e-13       1.574443910159e-12       0.000000000000e+00       1.087941420754e-12       2.518866764590e-13      -1.849207253369e-16 
  220       7.722016698230e-10       1.147590363831e-13       1.789055018283e-12       0.000000000000e+00       1.072976117899e-12       2.486837715812e-13      -1.415804299199e-16 
  221       7.722072236322e-10       1.178703148112e-13       2.005250485836e-12       0.000000000000e+00       1.058279437751e-12       2.455282272861e-13      -9.889457227719e-17 
  222       7.721281215945e-10       1.211916087439e-13       2.222949734866e-12       0.000000000000e+00       1.043848943645e-12       2.424200260429e-13      -5.684865152321e-17 
  223       7.719644159277e-10       1.247270577219e-13       2.442069950010e-12       0.000000000000e+00       1.029681725669e-12       2.393590736632e-13      -1.542676915227e-17 
  224       7.717161838343e-10       1.284808186482e-13       2.662526059235e-12       0.000000000000e+00       1.015774393506e-12       2.363451980662e-13       2.538839064798e-17 
  225       7.713835277514e-10       1.324570655277e-13       2.884230714567e-12       0.000000000000e+00       1.002123069273e-12       2.333781480436e-13       6.561558068328e-17 
  226       7.709665756011e-10       1.366599892067e-13       3.107094272830e-12       0.000000000000e+00       9.887233803575e-13       2.304575920249e-13       1.052750104396e-16 
  227       7.704654810409e-10       1.410937971128e-13       3.331024776377e-12       0.000000000000e+00       9.755704522657e-13       2.275831168421e-13       1.443883657697e-16 
  228       7.698804237138e-10       1.457627129942e-13       3.555927933825e-12       0.000000000000e+00       9.626589014566e-13       2.247542264950e-13       1.829788285801e-16 
  229       7.692116094993e-10       1.506709766596e-13       3.781707100791e-12       0.000000000000e+00       9.499828281846e-13       2.219703409165e-13       2.210710965178e-16 
  230       7.684592707627e-10       1.558228437180e-13       4.008263260626e-12       0.000000000000e+00       9.375358093399e-13       2.192307947370e-13       2.586914026566e-16 
  231       7.676236666064e-10       1.612225853178e-13       4.235495005147e-12       0.000000000000e+00       9.253108912884e-13       2.165348360500e-13       2.958675351846e-16 
  232       7.667050831198e-10       1.668744878871e-13       4.463298515376e-12       0.000000000000e+00       9.133005827127e-13       2.138816251769e-13       3.326288570902e-16 
  233       7.657038336295e-10       1.727828528728e-13       4.691567542268e-12       0.000000000000e+00       9.014968474518e-13       2.112702334323e-13       3.690063258494e-16 
  234       7.646202589500e-10       1.789519964808e-13       4.920193387452e-12       0.000000000000e+00       8.898910973419e-13       2.086996418885e-13       4.050325131122e-16 
  235       7.634547276337e-10       1.853862494150e-13       5.149064883961e-12       0.000000000000e+00       8.784741850566e-13       2.061687401414e-13       4.407416243894e-16 
  236       7.622076362214e-10       1.920899566175e-13       5.378068376970e-12       0.000000000000e+00       8.672363969475e-13       2.036763250748e-13       4.761695187395e-16 
  237       7.608794094927e-10       1.990674770080e-13       5.607087704525e-12       0.000000000000e+00       8.561674458841e-13       2.012210996259e-13       5.113537284553e-16 
  238       7.594704959332e-10       2.063227893392e-13       5.836010806052e-12       0.000000000000e+00       8.452584534762e-13       1.988018856355e-13       5.463250858705e-16 
  239       7.579813533145e-10       2.138582838041e-13       6.064750031966e-12       0.000000000000e+00       8.345080447984e-13       1.964182792628e-13       5.810820001791e-16 
  240       7.564124627259e-10       2.216758967150e-13       6.293223027119e-12       0.000000000000e+00       8.239166090195e-13       1.940700328830e-13       6.156146603966e-16 
  241       7.547643335183e-10       2.297774967185e-13       6.521346208446e-12       0.000000000000e+00       8.134843402832e-13       1.917568437939e-13       6.499132900502e-16 
  242       7.530375035440e-10       2.381648837036e-13       6.749034759678e-12       0.000000000000e+00       8.032112347458e-13       1.894783534326e-13       6.839681491592e-16 
  243       7.512325393969e-10       2.468397877111e-13       6.976202626059e-12       0.000000000000e+00       7.930970876130e-13       1.872341465925e-13       7.177695362160e-16 
  244       7.493500366533e-10       2.558038678419e-13       7.202762509062e-12       0.000000000000e+00       7.831414901774e-13       1.850237506397e-13       7.513077901672e-16 
  245       7.473906201115e-10       2.650587111657e-13       7.428625861107e-12       0.000000000000e+00       7.733438268555e-13       1.828466347296e-13       7.845732923940e-16 
  246       7.453549440324e-10       2.746058316298e-13       7.653702880276e-12       0.000000000000e+00       7.637032722252e-13       1.807022090239e-13       8.175564686933e-16 
  247       7.432436923796e-10       2.844466689677e-13       7.877902505032e-12       0.000000000000e+00       7.542187880628e-13       1.785898239073e-13       8.502477912588e-16 
  248       7.410575790598e-10       2.945825876080e-13       8.101132408931e-12       0.000000000000e+00       7.448891203804e-13       1.765087692037e-13       8.826377806615e-16 
  249       7.387973481629e-10       3.050148755829e-13       8.323298995344e-12       0.000000000000e+00       7.357127964629e-13       1.744582733936e-13       9.147170078308e-16 
